Rk,Date,G,Age,Tm,,Opp,,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,HIT,BLK,FOW,FOL,FO%
9,10/28/17,9,40-224,BOS_D,,LAK,L-OT,0,0,0,0,2,0,0,0,0,0,0,0,1,0,26,20:45,5,4,0,0,
10,10/30/17,10,40-226,BOS_D,@,CBJ,L-SO,0,0,0,-1,5,0,0,0,0,0,0,0,1,0,27,24:08:00,1,2,0,0,
11,11/2/17,11,40-229,BOS_D,,VEG,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,25:17:00,3,2,0,0,
12,11/4/17,12,40-231,BOS_D,,WSH,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,24:39:00,3,2,0,0,
13,11/6/17,13,40-233,BOS_D,,MIN,W,0,2,2,3,0,0,0,0,0,2,0,0,0,,28,25:48:00,0,0,0,0,
14,11/8/17,14,40-235,BOS_D,@,NYR,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,28,21:28,1,1,0,0,
15,11/10/17,15,40-237,BOS_D,@,TOR,L-OT,0,0,0,-1,4,0,0,0,0,0,0,0,0,,27,23:56,3,1,0,0,
16,11/11/17,16,40-238,BOS_D,,TOR,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,24,22:35,3,3,0,0,
17,11/15/17,17,40-242,BOS_D,@,ANA,L,0,0,0,-3,0,0,0,0,0,0,0,0,2,0,29,25:33:00,2,1,0,0,
18,11/16/17,18,40-243,BOS_D,@,LAK,W,1,0,1,2,0,1,0,0,1,0,0,0,4,25,29,26:34:00,4,2,0,0,
19,11/18/17,19,40-245,BOS_D,@,SJS,W,0,0,0,1,2,0,0,0,0,0,0,0,3,0,32,26:50:00,2,3,0,0,
20,11/22/17,20,40-249,BOS_D,@,NJD,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,29,26:27:00,2,1,0,0,
21,11/24/17,21,40-251,BOS_D,,PIT,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0,28,24:27:00,2,2,0,0,
22,11/26/17,22,40-253,BOS_D,,EDM,L,0,0,0,-1,2,0,0,0,0,0,0,0,0,,22,21:22,6,0,0,0,
23,11/29/17,23,40-256,BOS_D,,TBL,W,0,0,0,1,0,0,0,0,0,0,0,0,4,0,28,23:52,0,1,0,0,
24,12/2/17,24,40-259,BOS_D,@,PHI,W,0,0,0,2,2,0,0,0,0,0,0,0,2,0,25,27:03:00,0,4,0,0,
25,12/4/17,25,40-261,BOS_D,@,NSH,L,1,0,1,-1,0,1,0,0,0,0,0,0,5,20,22,21:33,3,2,0,0,
26,12/7/17,26,40-264,BOS_D,,ARI,W,0,1,1,3,0,0,0,0,0,1,0,0,2,0,25,21:17,2,2,0,0,
27,12/9/17,27,40-266,BOS_D,,NYI,W,0,0,0,0,2,0,0,0,0,0,0,0,4,0,25,22:20,0,2,0,0,
28,12/13/17,28,40-270,BOS_D,@,DET,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,22:02,3,3,0,0,
29,12/14/17,29,40-271,BOS_D,,WSH,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,21,22:17,2,3,0,0,
30,12/16/17,30,40-273,BOS_D,,NYR,L-OT,0,1,1,1,0,0,0,0,0,1,0,0,1,0,25,20:09,1,1,0,0,
31,12/18/17,31,40-275,BOS_D,,CBJ,W,0,1,1,1,2,0,0,0,0,1,0,0,3,0,24,22:15,1,1,0,0,
32,12/19/17,32,40-276,BOS_D,@,BUF,W,0,0,0,2,0,0,0,0,0,0,0,0,3,0,25,24:00:00,0,0,0,0,
33,12/21/17,33,40-278,BOS_D,,WPG,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,22:33,3,2,0,0,
34,12/23/17,34,40-280,BOS_D,,DET,W,0,0,0,1,0,0,0,0,0,0,0,0,0,,21,22:52,0,3,0,0,
35,12/27/17,35,40-284,BOS_D,,OTT,W,0,0,0,-1,0,0,0,0,0,0,0,0,0,,19,18:10,2,2,0,0,
36,12/28/17,36,40-285,BOS_D,@,WSH,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,23:48,2,3,0,0,
37,12/30/17,37,40-287,BOS_D,@,OTT,W,0,0,0,1,0,0,0,0,0,0,0,0,0,,22,19:59,2,2,0,0,
38,1/2/18,38,40-290,BOS_D,@,NYI,W,0,0,0,1,0,0,0,0,0,0,0,0,4,0,22,24:18:00,2,1,0,0,
39,1/6/18,39,40-294,BOS_D,,CAR,W,0,0,0,2,0,0,0,0,0,0,0,0,2,0,22,21:55,3,3,0,0,
