Rk,Date,G,Age,Tm,,Opp,,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,HIT,BLK,FOW,FOL,FO%
45,1/31/15,45,26-265,BOS_LW,,LAK,W,2,0,2,2,0,2,0,0,0,0,0,0,7,28.6,20,15:42,0,1,0,0,
46,2/4/15,46,26-269,BOS_LW,@,NYR,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,24,16:39,0,0,0,0,
47,2/7/15,47,26-272,BOS_LW,,NYI,W,0,0,0,0,4,0,0,0,0,0,0,0,4,0,24,15:58,3,2,0,0,
48,2/8/15,48,26-273,BOS_LW,,MTL,L,0,0,0,-3,2,0,0,0,0,0,0,0,5,0,27,18:20,2,0,0,1,0
49,2/10/15,49,26-275,BOS_LW,,DAL,L,0,1,1,-2,0,0,0,0,0,0,0,1,6,0,24,16:24,0,1,0,0,
50,2/13/15,50,26-278,BOS_LW,@,VAN,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,22,18:32,1,0,1,0,100
51,2/16/15,51,26-281,BOS_LW,@,CGY,L-OT,1,0,1,-2,0,0,0,1,0,0,0,0,3,33.3,29,19:56,0,1,0,0,
52,2/18/15,52,26-283,BOS_LW,@,EDM,L-SO,0,1,1,1,2,0,0,0,0,1,0,0,6,0,33,19:51,2,1,0,0,
53,2/20/15,53,26-285,BOS_LW,@,STL,L,1,0,1,0,2,1,0,0,0,0,0,0,3,33.3,23,15:03,2,0,0,0,
54,2/22/15,54,26-287,BOS_LW,@,CHI,W,0,1,1,2,4,0,0,0,0,1,0,0,1,0,21,13:53,1,1,0,0,
55,2/24/15,55,26-289,BOS_LW,,VAN,L,0,0,0,-1,4,0,0,0,0,0,0,0,1,0,23,18:43,2,0,0,0,
56,2/27/15,56,26-292,BOS_LW,@,NJD,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,17:46,1,0,0,0,
57,2/28/15,57,26-293,BOS_LW,,ARI,W,1,1,2,2,0,1,0,0,1,1,0,0,3,33.3,21,13:58,0,0,0,1,0
58,3/5/15,58,26-298,BOS_LW,,CGY,L-SO,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,28,18:27,2,1,1,0,100
59,3/7/15,59,26-300,BOS_LW,,PHI,W,2,0,2,0,0,1,1,0,1,0,0,0,4,50,20,17:49,0,0,0,0,
60,3/8/15,60,26-301,BOS_LW,,DET,W,1,0,1,1,0,0,0,1,0,0,0,0,1,100,21,13:34,0,0,0,0,
61,3/10/15,61,26-303,BOS_LW,@,OTT,W,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,22,18:20,0,2,0,0,
62,3/12/15,62,26-305,BOS_LW,,TBL,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,14:32,1,0,0,1,0
63,3/14/15,63,26-307,BOS_LW,@,PIT,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,15:27,2,1,1,0,100
64,3/15/15,64,26-308,BOS_LW,@,WSH,L,0,0,0,-1,2,0,0,0,0,0,0,0,2,0,20,15:25,1,1,0,0,
65,3/17/15,65,26-310,BOS_LW,,BUF,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,4,0,21,17:47,0,0,0,0,
66,3/19/15,66,26-312,BOS_LW,@,OTT,L,0,0,0,-3,0,0,0,0,0,0,0,0,1,0,22,17:24,2,1,0,0,
67,3/21/15,67,26-314,BOS_LW,@,FLA,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,20:35,3,0,0,0,
68,3/22/15,68,26-315,BOS_LW,@,TBL,L,0,1,1,1,7,0,0,0,0,1,0,0,1,0,22,14:04,2,0,0,0,
69,3/26/15,69,26-319,BOS_LW,,ANA,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,16:53,1,0,0,0,
70,3/28/15,70,26-321,BOS_LW,,NYR,W,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,22,17:10,3,2,0,0,
71,3/29/15,71,26-322,BOS_LW,@,CAR,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,19:20,0,0,0,0,
72,3/31/15,72,26-324,BOS_LW,,FLA,W,0,0,0,0,2,0,0,0,0,0,0,0,2,0,21,17:37,0,0,0,0,
73,4/2/15,73,26-326,BOS_LW,@,DET,W,0,0,0,0,2,0,0,0,0,0,0,0,1,0,22,15:17,0,0,0,0,
74,4/4/15,74,26-328,BOS_LW,,TOR,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0,25,18:30,0,0,0,0,
75,4/8/15,75,26-332,BOS_LW,@,WSH,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,22,15:47,0,2,0,0,
76,4/9/15,76,26-333,BOS_LW,@,FLA,L,1,0,1,-1,0,1,0,0,0,0,0,0,2,50,28,16:29,0,0,0,1,0
77,4/11/15,77,26-335,BOS_LW,@,TBL,L-SO,1,0,1,1,0,1,0,0,0,0,0,0,4,25,23,18:36,1,0,0,0,
1,10/3/13,1,25-145,BOS_LW,,TBL,W,0,0,0,0,0,0,0,0,0,,,,2,0,19,15:51,0,0,0,0,
2,10/5/13,2,25-147,BOS_LW,,DET,W,1,0,1,0,0,1,0,0,1,,,,2,50,20,13:15,0,1,0,0,
3,10/10/13,3,25-152,BOS_LW,,COL,L,0,0,0,0,0,0,0,0,0,,,,3,0,24,18:11,0,0,0,0,
4,10/12/13,4,25-154,BOS_LW,@,CBJ,W,0,0,0,0,0,0,0,0,0,,,,1,0,20,14:11,1,0,0,1,0
5,10/14/13,5,25-156,BOS_LW,,DET,L,0,0,0,-1,0,0,0,0,0,,,,4,0,18,16:32,1,0,0,0,
6,10/17/13,6,25-159,BOS_LW,@,FLA,W,0,0,0,-1,0,0,0,0,0,,,,0,,16,12:09,1,0,0,0,
7,10/19/13,7,25-161,BOS_LW,@,TBL,W,0,1,1,1,4,0,0,0,0,,,,0,,22,14:36,1,0,0,0,
8,10/23/13,8,25-165,BOS_LW,@,BUF,W,0,1,1,0,0,0,0,0,0,,,,1,0,18,14:55,0,2,0,0,
9,10/24/13,9,25-166,BOS_LW,,SJS,W,0,0,0,0,0,0,0,0,0,,,,1,0,21,15:45,2,0,0,2,0
10,10/26/13,10,25-168,BOS_LW,,NJD,L,0,0,0,0,0,0,0,0,0,,,,0,,22,14:41,0,0,0,0,
11,10/30/13,11,25-172,BOS_LW,@,PIT,L,0,1,1,1,2,0,0,0,0,,,,0,,21,15:40,0,0,0,0,
12,10/31/13,12,25-173,BOS_LW,,ANA,W,0,0,0,-1,4,0,0,0,0,,,,0,,26,17:16,1,0,0,0,
13,11/2/13,13,25-175,BOS_LW,@,NYI,L,0,0,0,-2,0,0,0,0,0,,,,1,0,22,14:51,1,0,0,1,0
14,11/5/13,14,25-178,BOS_LW,,DAL,L-SO,0,0,0,0,0,0,0,0,0,,,,3,0,22,16:07,2,0,0,0,
15,11/7/13,15,25-180,BOS_LW,,FLA,W,1,0,1,0,2,1,0,0,1,,,,2,50,20,15:05,2,1,0,1,0
16,11/9/13,16,25-182,BOS_LW,,TOR,W,0,1,1,1,0,0,0,0,0,,,,2,0,24,14:29,3,0,0,0,
17,11/11/13,17,25-184,BOS_LW,,TBL,W,0,0,0,1,0,0,0,0,0,,,,3,0,20,14:24,0,1,0,0,
18,11/14/13,18,25-187,BOS_LW,,CBJ,W,0,0,0,1,2,0,0,0,0,,,,2,0,22,17:03,1,1,0,1,0
19,11/15/13,19,25-188,BOS_LW,@,OTT,L,1,0,1,2,0,1,0,0,0,,,,3,33.3,20,14:56,0,1,0,1,0
20,11/18/13,20,25-191,BOS_LW,@,CAR,W,0,0,0,-1,0,0,0,0,0,,,,0,,19,13:39,1,0,0,0,
21,11/19/13,21,25-192,BOS_LW,@,NYR,W,0,1,1,1,2,0,0,0,0,,,,0,,22,16:15,0,0,0,0,
22,11/21/13,22,25-194,BOS_LW,,STL,L-SO,0,0,0,0,0,0,0,0,0,,,,2,0,23,16:49,2,0,0,0,
23,11/23/13,23,25-196,BOS_LW,,CAR,W,0,0,0,0,0,0,0,0,0,,,,3,0,19,15:14,2,0,0,0,
24,11/25/13,24,25-198,BOS_LW,,PIT,W,0,1,1,1,2,0,0,0,0,,,,3,0,21,15:57,2,2,0,0,
25,11/27/13,25,25-200,BOS_LW,@,DET,L,0,0,0,0,2,0,0,0,0,,,,2,0,19,16:23,0,1,0,0,
26,11/29/13,26,25-202,BOS_LW,,NYR,W,1,1,2,2,2,1,0,0,0,,,,1,100,18,14:15,1,0,0,0,
27,11/30/13,27,25-203,BOS_LW,,CBJ,W,0,1,1,1,2,0,0,0,0,,,,0,,19,13:33,2,0,0,0,
28,12/5/13,28,25-208,BOS_LW,@,MTL,L,0,0,0,0,0,0,0,0,0,,,,1,0,24,16:22,0,0,0,1,0
29,12/7/13,29,25-210,BOS_LW,,PIT,W,0,1,1,2,4,0,0,0,0,,,,1,0,24,18:42,4,1,0,1,0
30,12/8/13,30,25-211,BOS_LW,@,TOR,W,0,0,0,0,0,0,0,0,0,,,,3,0,24,17:27,1,0,0,0,
31,12/10/13,31,25-213,BOS_LW,@,CGY,W,0,0,0,-1,0,0,0,0,0,,,,0,,20,15:17,0,0,0,0,
32,12/12/13,32,25-215,BOS_LW,@,EDM,W,1,0,1,-1,2,0,0,1,1,,,,2,50,26,17:37,0,0,0,0,
33,12/14/13,33,25-217,BOS_LW,@,VAN,L,0,0,0,1,0,0,0,0,0,,,,2,0,23,16:42,0,0,0,0,
34,12/17/13,34,25-220,BOS_LW,,CGY,W,0,0,0,0,2,0,0,0,0,,,,2,0,22,15:04,0,0,0,0,
35,12/19/13,35,25-222,BOS_LW,@,BUF,L,2,0,2,2,0,1,0,1,0,,,,5,40,22,17:04,1,0,0,0,
36,12/21/13,36,25-224,BOS_LW,,BUF,W,0,0,0,0,0,0,0,0,0,,,,0,,18,14:21,1,1,1,0,100
37,12/23/13,37,25-226,BOS_LW,@,NSH,W,1,0,1,1,0,1,0,0,0,,,,2,50,21,16:57,0,1,0,0,
38,12/27/13,38,25-230,BOS_LW,,OTT,W,1,1,2,3,2,0,0,1,0,,,,2,50,21,14:44,1,1,0,0,
39,12/28/13,39,25-231,BOS_LW,@,OTT,L,0,0,0,-1,4,0,0,0,0,,,,1,0,21,16:47,1,0,0,0,
40,12/31/13,40,25-234,BOS_LW,,NYI,L,0,0,0,-1,4,0,0,0,0,,,,3,0,26,19:44,0,0,0,0,
41,1/2/14,41,25-236,BOS_LW,,NSH,W,1,0,1,0,0,1,0,0,1,,,,4,25,21,17:32,1,1,0,0,
42,1/4/14,42,25-238,BOS_LW,,WPG,W,0,1,1,1,0,0,0,0,0,,,,3,0,18,14:30,0,0,0,0,
43,1/7/14,43,25-241,BOS_LW,@,ANA,L,0,0,0,0,2,0,0,0,0,,,,1,0,26,20:10,0,0,1,1,50
44,1/9/14,44,25-243,BOS_LW,@,LAK,L,0,0,0,-1,2,0,0,0,0,,,,1,0,21,16:11,1,1,0,0,
45,1/11/14,45,25-245,BOS_LW,@,SJS,W,0,0,0,0,0,0,0,0,0,,,,2,0,21,16:37,2,0,0,0,
46,1/14/14,46,25-248,BOS_LW,,TOR,L,1,1,2,2,0,1,0,0,0,,,,4,25,22,20:01,2,0,0,0,
47,1/16/14,47,25-250,BOS_LW,@,DAL,W,1,0,1,1,0,1,0,0,0,,,,5,20,20,14:24,1,0,1,1,50
48,1/19/14,48,25-253,BOS_LW,@,CHI,L-SO,2,0,2,1,0,2,0,0,0,,,,4,50,22,17:02,1,0,0,0,
49,1/20/14,49,25-254,BOS_LW,,LAK,W,2,0,2,1,0,1,0,1,1,,,,2,100,22,16:28,1,0,0,0,
50,1/25/14,50,25-259,BOS_LW,@,PHI,W,0,1,1,2,0,0,0,0,0,,,,2,0,18,12:41,1,0,0,0,
51,1/27/14,51,25-261,BOS_LW,@,NYI,W,1,3,4,3,0,1,0,0,0,,,,1,100,20,15:03,1,1,0,1,0
52,1/28/14,52,25-262,BOS_LW,,FLA,W,0,0,0,0,0,0,0,0,0,,,,2,0,16,13:14,0,0,0,0,
53,1/30/14,53,25-264,BOS_LW,,MTL,L,0,0,0,0,6,0,0,0,0,,,,0,,20,17:01,3,0,0,0,
54,2/1/14,54,25-266,BOS_LW,,EDM,W,0,0,0,0,0,0,0,0,0,,,,3,0,21,15:25,0,0,0,0,
55,2/4/14,55,25-269,BOS_LW,,VAN,W,0,0,0,0,0,0,0,0,0,,,,1,0,21,16:48,1,0,0,0,
56,2/6/14,56,25-271,BOS_LW,@,STL,L-OT,1,0,1,0,0,1,0,0,0,,,,5,20,23,17:06,1,0,0,0,
57,2/8/14,57,25-273,BOS_LW,,OTT,W,1,2,3,2,0,1,0,0,0,,,,2,50,23,19:41,1,0,0,0,
58,2/26/14,58,25-291,BOS_LW,@,BUF,L-OT,1,0,1,1,2,1,0,0,0,,,,2,50,26,17:21,0,0,0,0,
59,3/1/14,59,25-294,BOS_LW,,WSH,L,0,0,0,-1,4,0,0,0,0,,,,1,0,23,15:16,0,0,0,0,
60,3/2/14,60,25-295,BOS_LW,@,NYR,W,0,0,0,-1,2,0,0,0,0,,,,1,0,22,15:50,3,1,0,1,0
61,3/4/14,61,25-297,BOS_LW,,FLA,W,0,0,0,0,0,0,0,0,0,,,,1,0,21,14:09,0,0,0,0,
62,3/6/14,62,25-299,BOS_LW,,WSH,W,1,0,1,1,0,1,0,0,0,,,,4,25,21,15:41,0,0,0,0,
63,3/8/14,63,25-301,BOS_LW,@,TBL,W,0,0,0,0,0,0,0,0,0,,,,2,0,24,16:16,0,0,0,0,
64,3/9/14,64,25-302,BOS_LW,@,FLA,W,0,1,1,0,2,0,0,0,0,,,,0,,25,17:45,1,0,0,0,
65,3/12/14,65,25-305,BOS_LW,@,MTL,W,0,2,2,2,0,0,0,0,0,,,,0,,21,15:27,2,1,0,0,
66,3/13/14,66,25-306,BOS_LW,,PHX,W,0,0,0,0,0,0,0,0,0,,,,1,0,22,15:54,0,0,0,0,
67,3/15/14,67,25-308,BOS_LW,,CAR,W,0,0,0,0,0,0,0,0,0,,,,1,0,21,16:03,1,0,0,1,0
68,3/17/14,68,25-310,BOS_LW,,MIN,W,0,0,0,0,0,0,0,0,0,,,,1,0,19,15:07,3,0,0,0,
69,3/18/14,69,25-311,BOS_LW,@,NJD,W,1,0,1,2,0,0,0,1,0,,,,3,33.3,20,13:07,1,0,0,0,
70,3/21/14,70,25-314,BOS_LW,@,COL,W,0,0,0,1,0,0,0,0,0,,,,2,0,21,15:17,2,1,0,0,
71,3/22/14,71,25-315,BOS_LW,@,PHX,W,0,0,0,1,0,0,0,0,0,,,,2,0,19,14:55,1,0,1,0,100
72,3/24/14,72,25-317,BOS_LW,,MTL,L-SO,0,0,0,0,2,0,0,0,0,,,,2,0,25,15:47,0,1,0,0,
73,3/27/14,73,25-320,BOS_LW,,CHI,W,0,1,1,1,0,0,0,0,0,,,,2,0,21,14:19,2,0,0,0,
74,3/29/14,74,25-322,BOS_LW,@,WSH,W,0,0,0,-1,0,0,0,0,0,,,,1,0,21,15:34,0,1,0,0,
75,3/30/14,75,25-323,BOS_LW,@,PHI,W,0,1,1,1,0,0,0,0,0,,,,2,0,24,17:16,0,0,1,0,100
76,4/2/14,76,25-326,BOS_LW,@,DET,L,0,1,1,0,0,0,0,0,0,,,,2,0,22,15:14,1,0,0,0,
77,4/3/14,77,25-327,BOS_LW,@,TOR,L-OT,1,1,2,2,0,1,0,0,0,,,,2,50,23,16:57,2,0,0,0,
78,4/5/14,78,25-329,BOS_LW,,PHI,W,0,0,0,1,0,0,0,0,0,,,,2,0,21,15:59,1,0,0,0,
79,4/8/14,79,25-332,BOS_LW,@,MIN,L-SO,0,1,1,1,0,0,0,0,0,,,,2,0,27,17:27,0,0,0,0,
80,4/10/14,80,25-334,BOS_LW,@,WPG,L-SO,1,0,1,1,0,1,0,0,0,,,,4,25,21,17:57,0,0,0,2,0
81,4/12/14,81,25-336,BOS_LW,,BUF,W,0,1,1,1,0,0,0,0,0,,,,1,0,23,16:26,1,0,1,1,50
82,4/13/14,82,25-337,BOS_LW,@,NJD,L,1,1,2,0,0,0,1,0,0,,,,1,100,24,17:56,0,1,0,0,
1,1/19/13,1,24-253,BOS_LW,,NYR,W,0,0,0,1,0,0,0,0,0,,,,1,0,22,17:42,0,1,0,0,
2,1/21/13,2,24-255,BOS_LW,,WPG,W,1,0,1,1,0,1,0,0,0,,,,1,100,25,18:25,1,1,0,0,
3,1/23/13,3,24-257,BOS_LW,@,NYR,L-OT,1,0,1,0,0,0,1,0,0,,,,1,100,20,14:47,1,0,0,0,
4,1/25/13,4,24-259,BOS_LW,,NYI,W,0,1,1,1,0,0,0,0,0,,,,0,,22,17:39,2,0,0,0,
5,1/28/13,5,24-262,BOS_LW,@,CAR,W,1,0,1,0,2,0,0,1,0,,,,2,50,24,15:52,1,1,0,0,
6,1/29/13,6,24-263,BOS_LW,,NJD,W,0,0,0,0,0,0,0,0,0,,,,1,0,25,19:29,2,2,0,0,
7,1/31/13,7,24-265,BOS_LW,,BUF,L,2,0,2,-1,0,2,0,0,0,,,,4,50,22,16:32,0,0,0,0,
8,2/2/13,8,24-267,BOS_LW,@,TOR,W,0,0,0,0,0,0,0,0,0,,,,0,,14,10:29,0,0,0,0,
9,2/10/13,9,24-275,BOS_LW,@,BUF,W,1,0,1,1,0,1,0,0,0,,,,4,25,23,15:53,0,0,0,0,
10,2/12/13,10,24-277,BOS_LW,,NYR,L-SO,1,0,1,1,2,1,0,0,0,,,,2,50,25,18:57,0,0,0,1,0
11,2/15/13,11,24-280,BOS_LW,@,BUF,L,0,0,0,0,0,0,0,0,0,,,,0,,23,17:32,0,0,0,0,
12,2/17/13,12,24-282,BOS_LW,@,WPG,W,1,0,1,1,0,0,1,0,1,,,,2,50,23,17:36,0,5,0,0,
13,2/21/13,13,24-286,BOS_LW,@,TBL,W,1,1,2,1,0,1,0,0,1,,,,2,50,21,14:59,0,0,0,0,
14,2/24/13,14,24-289,BOS_LW,@,FLA,W,0,1,1,1,0,0,0,0,0,,,,6,0,22,18:26,1,1,0,0,
15,2/26/13,15,24-291,BOS_LW,@,NYI,W,1,0,1,1,0,1,0,0,1,,,,3,33.3,21,16:45,1,1,0,0,
16,2/28/13,16,24-293,BOS_LW,,OTT,W,0,0,0,1,0,0,0,0,0,,,,4,0,22,17:47,1,0,0,0,
17,3/2/13,17,24-295,BOS_LW,,TBL,W,1,0,1,0,0,0,1,0,1,,,,1,100,21,17:57,0,0,0,0,
18,3/3/13,18,24-296,BOS_LW,,MTL,L,0,3,3,3,0,0,0,0,0,,,,3,0,24,18:36,0,1,0,0,
19,3/5/13,19,24-298,BOS_LW,@,WSH,L-OT,1,0,1,0,2,0,0,1,0,,,,2,50,24,17:23,3,0,1,0,100
20,3/7/13,20,24-300,BOS_LW,,TOR,W,0,2,2,3,2,0,0,0,0,,,,1,0,24,16:12,3,0,0,0,
21,3/9/13,21,24-302,BOS_LW,,PHI,W,0,0,0,0,0,0,0,0,0,,,,1,0,21,15:29,1,0,0,0,
22,3/11/13,22,24-304,BOS_LW,@,OTT,W,0,0,0,0,0,0,0,0,0,,,,2,0,26,20:04,1,0,0,0,
23,3/12/13,23,24-305,BOS_LW,@,PIT,L,0,1,1,1,2,0,0,0,0,,,,1,0,24,19:06,1,0,0,1,0
24,3/14/13,24,24-307,BOS_LW,,FLA,W,0,2,2,2,0,0,0,0,0,,,,1,0,18,20:35,0,2,0,0,
25,3/16/13,25,24-309,BOS_LW,,WSH,W,0,0,0,0,5,0,0,0,0,,,,1,0,20,14:15,0,2,0,0,
26,3/17/13,26,24-310,BOS_LW,@,PIT,L,0,0,0,1,0,0,0,0,0,,,,1,0,22,19:09,0,0,0,0,
27,3/19/13,27,24-312,BOS_LW,@,WPG,L,1,0,1,-1,0,1,0,0,0,,,,3,33.3,22,19:08,0,0,0,0,
28,3/21/13,28,24-314,BOS_LW,@,OTT,W,0,0,0,1,0,0,0,0,0,,,,2,0,22,20:13,2,0,0,0,
29,3/23/13,29,24-316,BOS_LW,@,TOR,L,0,1,1,0,0,0,0,0,0,,,,3,0,21,19:49,2,1,1,0,100
30,3/25/13,30,24-318,BOS_LW,,TOR,W,0,1,1,0,0,0,0,0,0,,,,1,0,23,18:51,0,0,1,1,50
31,3/27/13,31,24-320,BOS_LW,,MTL,L-SO,1,1,2,3,2,1,0,0,0,,,,4,25,28,18:02,0,0,0,0,
32,3/30/13,32,24-323,BOS_LW,@,PHI,L,0,0,0,-1,0,0,0,0,0,,,,1,0,26,17:42,0,0,0,0,
33,3/31/13,33,24-324,BOS_LW,@,BUF,W,0,0,0,0,0,0,0,0,0,,,,2,0,19,17:38,1,0,0,0,
34,4/2/13,34,24-326,BOS_LW,,OTT,W,0,1,1,0,0,0,0,0,0,,,,3,0,23,17:01,2,0,0,0,
35,4/4/13,35,24-328,BOS_LW,,NJD,W,0,1,1,1,0,0,0,0,0,,,,1,0,19,16:22,2,0,1,1,50
36,4/6/13,36,24-330,BOS_LW,@,MTL,L,0,0,0,-1,0,0,0,0,0,,,,0,,20,15:40,1,1,0,0,
37,4/8/13,37,24-332,BOS_LW,,CAR,W,2,0,2,1,0,2,0,0,1,,,,4,50,19,16:08,0,0,1,1,50
38,4/10/13,38,24-334,BOS_LW,@,NJD,W,0,1,1,0,0,0,0,0,0,,,,1,0,10,8:25,0,0,0,1,0
39,4/17/13,39,24-341,BOS_LW,,BUF,L-SO,0,0,0,0,2,0,0,0,0,,,,4,0,23,15:30,2,0,0,0,
40,4/20/13,40,24-344,BOS_LW,,PIT,L,1,0,1,0,4,0,1,0,0,,,,4,25,22,16:25,2,0,0,0,
41,4/21/13,41,24-345,BOS_LW,,FLA,W,1,0,1,1,0,1,0,0,0,,,,6,16.7,20,15:29,3,0,0,0,
42,4/23/13,42,24-347,BOS_LW,@,PHI,L,0,0,0,-1,0,0,0,0,0,,,,1,0,18,14:37,1,0,1,0,100
43,4/25/13,43,24-349,BOS_LW,,TBL,W,0,1,1,1,0,0,0,0,0,,,,0,,23,15:10,0,0,0,0,
44,4/27/13,44,24-351,BOS_LW,@,WSH,L-OT,0,0,0,0,2,0,0,0,0,,,,3,0,19,17:04,0,0,0,0,
45,4/28/13,45,24-352,BOS_LW,,OTT,L,0,0,0,0,2,0,0,0,0,,,,1,0,22,16:34,1,1,0,0,
1,10/6/11,1,23-148,BOS_LW,,PHI,L,1,0,1,0,2,0,1,0,0,,,,4,25,24,18:19,0,0,0,0,
2,10/8/11,2,23-150,BOS_LW,,TBL,W,0,2,2,2,4,0,0,0,0,,,,2,0,22,16:57,0,0,1,1,50
3,10/10/11,3,23-152,BOS_LW,,COL,L,0,0,0,0,2,0,0,0,0,,,,3,0,19,17:40,1,0,0,0,
4,10/12/11,4,23-154,BOS_LW,@,CAR,L,1,0,1,1,0,1,0,0,0,,,,2,50,21,17:17,0,0,0,0,
5,10/15/11,5,23-157,BOS_LW,@,CHI,W,0,0,0,-1,0,0,0,0,0,,,,3,0,27,20:04,2,1,0,0,
6,10/18/11,6,23-160,BOS_LW,,CAR,L,0,0,0,0,12,0,0,0,0,,,,2,0,22,17:06,2,0,0,0,
7,10/20/11,7,23-162,BOS_LW,,TOR,W,0,0,0,1,0,0,0,0,0,,,,2,0,21,16:07,0,1,1,0,100
8,10/22/11,8,23-164,BOS_LW,,SJS,L,0,0,0,-1,0,0,0,0,0,,,,3,0,26,19:40,2,0,1,0,100
9,10/27/11,9,23-169,BOS_LW,,MTL,L,0,0,0,-1,9,0,0,0,0,,,,1,0,21,14:26,0,0,0,0,
10,10/29/11,10,23-171,BOS_LW,@,MTL,L,0,0,0,0,0,0,0,0,0,,,,0,,20,14:49,2,0,0,0,
11,11/1/11,11,23-174,BOS_LW,,OTT,W,0,1,1,1,2,0,0,0,0,,,,4,0,27,20:28,1,0,0,0,
12,11/5/11,12,23-178,BOS_LW,@,TOR,W,0,1,1,2,0,0,0,0,0,,,,1,0,22,17:03,0,0,0,0,
13,11/7/11,13,23-180,BOS_LW,,NYI,W,0,1,1,1,0,0,0,0,0,,,,3,0,23,18:32,2,1,0,0,
14,11/10/11,14,23-183,BOS_LW,,EDM,W,2,0,2,1,0,1,1,0,0,,,,3,66.7,28,20:26,0,0,0,1,0
15,11/12/11,15,23-185,BOS_LW,,BUF,W,1,2,3,3,0,1,0,0,0,,,,2,50,20,16:28,0,0,0,0,
16,11/15/11,16,23-188,BOS_LW,,NJD,W,1,0,1,1,4,1,0,0,0,,,,5,20,24,16:13,5,0,0,0,
17,11/17/11,17,23-190,BOS_LW,,CBJ,W,0,0,0,0,0,0,0,0,0,,,,2,0,23,18:27,0,0,0,0,
18,11/19/11,18,23-192,BOS_LW,@,NYI,W,0,2,2,2,0,0,0,0,0,,,,1,0,20,15:36,0,1,0,0,
19,11/21/11,19,23-194,BOS_LW,@,MTL,W,0,0,0,0,0,0,0,0,0,,,,0,,20,19:41,2,0,0,0,
20,11/23/11,20,23-196,BOS_LW,@,BUF,W,1,0,1,1,0,1,0,0,0,,,,4,25,22,16:05,6,0,0,0,
21,11/25/11,21,23-198,BOS_LW,,DET,L-SO,0,0,0,0,0,0,0,0,0,,,,2,0,21,17:42,1,0,0,0,
22,11/26/11,22,23-199,BOS_LW,,WPG,W,1,0,1,1,2,1,0,0,0,,,,4,25,23,19:25,0,0,0,0,
23,11/30/11,23,23-203,BOS_LW,@,TOR,W,1,0,1,1,0,1,0,0,0,,,,3,33.3,21,16:27,2,0,0,0,
24,12/3/11,24,23-206,BOS_LW,,TOR,W,0,1,1,1,0,0,0,0,0,,,,2,0,21,16:16,2,0,0,0,
25,12/5/11,25,23-208,BOS_LW,@,PIT,W,0,0,0,-1,7,0,0,0,0,,,,2,0,21,14:48,0,0,0,0,
26,12/6/11,26,23-209,BOS_LW,@,WPG,L,0,0,0,0,0,0,0,0,0,,,,3,0,23,16:47,0,0,0,0,
27,12/8/11,27,23-211,BOS_LW,,FLA,L,0,0,0,0,2,0,0,0,0,,,,0,,24,18:57,2,0,0,0,
28,12/10/11,28,23-213,BOS_LW,@,CBJ,W,0,1,1,0,0,0,0,0,0,,,,2,0,18,15:43,0,0,0,0,
29,12/13/11,29,23-216,BOS_LW,,LAK,W,2,0,2,2,0,2,0,0,0,,,,3,66.7,24,17:01,0,0,0,0,
30,12/14/11,30,23-217,BOS_LW,@,OTT,W,0,0,0,2,2,0,0,0,0,,,,0,,23,15:17,2,0,0,0,
31,12/17/11,31,23-220,BOS_LW,@,PHI,W,0,1,1,1,10,0,0,0,0,,,,5,0,27,18:09,1,0,0,0,
32,12/19/11,32,23-222,BOS_LW,,MTL,W,1,0,1,0,0,1,0,0,1,,,,2,50,21,18:18,2,1,0,0,
33,12/23/11,33,23-226,BOS_LW,,FLA,W,3,2,5,5,0,2,0,1,1,,,,3,100,18,12:48,1,0,0,0,
34,12/28/11,34,23-231,BOS_LW,@,PHX,W,0,1,1,0,0,0,0,0,0,,,,3,0,20,16:04,3,2,0,0,
35,12/31/11,35,23-234,BOS_LW,@,DAL,L,0,0,0,-1,2,0,0,0,0,,,,0,,20,14:48,1,0,0,0,
36,1/4/12,36,23-238,BOS_LW,@,NJD,W,0,1,1,2,0,0,0,0,0,,,,3,0,20,17:16,1,1,0,0,
37,1/7/12,37,23-241,BOS_LW,,VAN,L,1,0,1,1,15,1,0,0,0,,,,2,50,18,10:49,0,1,1,1,50
38,1/19/12,38,23-253,BOS_LW,@,NJD,W,0,0,0,0,0,0,0,0,0,,,,0,,19,16:40,1,0,0,0,
39,1/21/12,39,23-255,BOS_LW,,NYR,L-OT,0,0,0,-1,0,0,0,0,0,,,,1,0,21,16:00,0,0,0,0,
