Rk,Date,G,Age,Tm,,Opp,,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,HIT,BLK,FOW,FOL,FO%
39,1/3/15,39,20-300,TOR_D,@,WPG,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,23,19:18,0,2,0,0,
40,1/7/15,40,20-304,TOR_D,,WSH,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0,25,23:31,0,2,0,0,
41,1/9/15,41,20-306,TOR_D,,CBJ,W,0,0,0,2,0,0,0,0,0,0,0,0,2,0,24,21:41,1,0,0,0,
42,1/12/15,42,20-309,TOR_D,@,LAK,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,24,20:18,1,2,0,0,
43,1/14/15,43,20-311,TOR_D,@,ANA,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,19:40,0,0,0,0,
44,1/15/15,44,20-312,TOR_D,@,SJS,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,19:22,0,2,0,0,
45,1/17/15,45,20-314,TOR_D,@,STL,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,22:40,1,2,0,0,
46,1/19/15,46,20-316,TOR_D,,CAR,L,0,1,1,-2,0,0,0,0,0,0,1,0,3,0,24,22:14,0,0,0,0,
47,1/21/15,47,20-318,TOR_D,@,OTT,L,0,1,1,1,0,0,0,0,0,0,1,0,0,,30,23:10,1,0,0,0,
48,1/28/15,48,20-325,TOR_D,@,NJD,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,3,0,27,24:32:00,2,0,0,0,
49,1/29/15,49,20-326,TOR_D,,ARI,L,0,1,1,-1,0,0,0,0,0,1,0,0,1,0,23,22:32,1,1,0,0,
50,1/31/15,50,20-328,TOR_D,@,PHI,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,21:48,0,1,0,0,
51,2/3/15,51,20-331,TOR_D,@,NSH,L,0,1,1,0,0,0,0,0,0,1,0,0,2,0,26,23:07,0,1,0,0,
52,2/6/15,52,20-334,TOR_D,@,NJD,L,0,0,0,-3,0,0,0,0,0,0,0,0,2,0,24,21:26,0,0,0,0,
53,2/7/15,53,20-335,TOR_D,,EDM,W,1,0,1,1,0,1,0,0,0,0,0,0,2,50,23,21:29,0,3,0,0,
54,2/10/15,54,20-338,TOR_D,,NYR,L,2,0,2,-2,0,1,1,0,0,0,0,0,5,40,25,22:51,2,1,0,0,
55,2/12/15,55,20-340,TOR_D,@,NYI,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,24,21:47,0,1,0,0,
56,2/14/15,56,20-342,TOR_D,@,MTL,L-SO,0,0,0,1,0,0,0,0,0,0,0,0,0,,28,23:59,0,3,0,0,
57,2/17/15,57,20-345,TOR_D,,FLA,L,0,1,1,-1,0,0,0,0,0,0,1,0,0,,27,25:27:00,1,2,0,0,
58,2/20/15,58,20-348,TOR_D,@,CAR,L,0,0,0,-1,0,0,0,0,0,0,0,0,4,0,27,26:23:00,3,5,0,0,
59,2/21/15,59,20-349,TOR_D,,WPG,W,0,2,2,3,0,0,0,0,0,2,0,0,3,0,27,25:29:00,1,2,0,0,
60,2/26/15,60,20-354,TOR_D,,PHI,W,0,1,1,2,0,0,0,0,0,1,0,0,0,,23,18:48,0,1,0,0,
61,2/28/15,61,20-356,TOR_D,@,MTL,L,0,0,0,-2,0,0,0,0,0,0,0,0,3,0,24,18:11,0,0,0,0,
62,3/1/15,62,20-357,TOR_D,@,WSH,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,24:02:00,3,3,0,0,
63,3/3/15,63,20-359,TOR_D,@,FLA,W,0,0,0,1,0,0,0,0,0,0,0,0,0,,25,19:30,3,0,0,0,
64,3/5/15,64,20-361,TOR_D,@,TBL,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,22:33,0,2,0,0,
65,3/7/15,65,20-363,TOR_D,,STL,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,23,22:16,1,2,0,0,
66,3/9/15,66,21-000,TOR_D,,NYI,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,2,0,34,25:49:00,0,3,0,0,
67,3/11/15,67,21-002,TOR_D,,BUF,W,0,1,1,-1,2,0,0,0,0,0,1,0,1,0,30,25:48:00,2,0,0,0,
68,3/13/15,68,21-004,TOR_D,@,CGY,L,0,1,1,-2,2,0,0,0,0,0,1,0,1,0,26,19:35,0,2,0,0,
69,3/14/15,69,21-005,TOR_D,@,VAN,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,26,21:52,1,2,0,0,
70,3/16/15,70,21-007,TOR_D,@,EDM,L,0,0,0,-1,0,0,0,0,0,0,0,0,4,0,26,21:49,3,2,0,0,
71,3/19/15,71,21-010,TOR_D,,SJS,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,26,18:13,1,2,0,0,
72,3/21/15,72,21-012,TOR_D,@,OTT,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,25,19:20,0,1,0,0,
73,3/23/15,73,21-014,TOR_D,,MIN,L,0,0,0,1,2,0,0,0,0,0,0,0,3,0,25,22:23,2,1,0,0,
74,3/26/15,74,21-017,TOR_D,,FLA,L,0,1,1,-1,0,0,0,0,0,1,0,0,1,0,27,23:06,0,1,0,0,
75,3/28/15,75,21-019,TOR_D,,OTT,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0,29,26:10:00,5,1,0,0,
76,3/31/15,76,21-022,TOR_D,,TBL,W,1,0,1,1,2,1,0,0,0,0,0,0,3,33.3,27,21:42,2,1,0,0,
77,4/1/15,77,21-023,TOR_D,@,BUF,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,21:47,1,0,0,0,
78,4/4/15,78,21-026,TOR_D,@,BOS,L-SO,0,1,1,1,0,0,0,0,0,1,0,0,4,0,34,23:42,1,1,0,0,
79,4/5/15,79,21-027,TOR_D,,OTT,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,28,25:42:00,1,2,0,0,
80,4/8/15,80,21-030,TOR_D,@,CBJ,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,24,22:11,2,0,0,0,
81,4/11/15,81,21-033,TOR_D,,MTL,L-SO,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,33,28:06:00,7,2,0,0,
1,10/5/13,1,19-210,TOR_D,,OTT,W,0,0,0,-3,0,0,0,0,0,,,,4,0,28,18:07,1,2,0,0,
2,10/8/13,2,19-213,TOR_D,,COL,L,0,0,0,0,0,0,0,0,0,,,,3,0,24,16:15,1,0,0,0,
3,10/10/13,3,19-215,TOR_D,@,NSH,W,0,1,1,2,0,0,0,0,0,,,,2,0,26,19:23,2,1,0,0,
4,10/12/13,4,19-217,TOR_D,,EDM,W,0,0,0,-2,2,0,0,0,0,,,,0,,25,15:53,3,2,0,0,
5,10/15/13,5,19-220,TOR_D,,MIN,W,0,2,2,1,0,0,0,0,0,,,,1,0,25,17:57,1,2,0,0,
6,10/17/13,6,19-222,TOR_D,,CAR,L,0,1,1,0,0,0,0,0,0,,,,3,0,24,17:38,4,2,0,0,
7,10/19/13,7,19-224,TOR_D,@,CHI,L,0,0,0,0,0,0,0,0,0,,,,0,,27,20:19,3,2,0,0,
8,10/22/13,8,19-227,TOR_D,,ANA,W,0,0,0,-1,0,0,0,0,0,,,,3,0,24,18:34,3,2,0,0,
9,10/25/13,9,19-230,TOR_D,@,CBJ,L,0,0,0,-1,4,0,0,0,0,,,,2,0,27,18:15,0,3,0,0,
10,10/26/13,10,19-231,TOR_D,,PIT,W,0,0,0,1,0,0,0,0,0,,,,0,,25,16:04,1,0,0,0,
11,10/29/13,11,19-234,TOR_D,@,EDM,W,0,1,1,2,0,0,0,0,0,,,,0,,27,20:12,2,4,0,0,
12,10/30/13,12,19-235,TOR_D,@,CGY,W,0,0,0,1,0,0,0,0,0,,,,1,0,25,18:51,0,2,0,0,
13,11/2/13,13,19-238,TOR_D,@,VAN,L,0,0,0,-3,0,0,0,0,0,,,,0,,25,14:14,0,1,0,0,
14,11/8/13,14,19-244,TOR_D,,NJD,W,0,0,0,0,0,0,0,0,0,,,,2,0,17,12:55,3,0,0,0,
15,11/13/13,15,19-249,TOR_D,@,MIN,L-SO,0,1,1,-1,0,0,0,0,0,,,,2,0,21,11:07,0,0,0,0,
16,11/19/13,16,19-255,TOR_D,,NYI,W,0,0,0,1,0,0,0,0,0,,,,1,0,23,17:45,2,4,0,0,
17,11/21/13,17,19-257,TOR_D,,NSH,L,0,2,2,-1,0,0,0,0,0,,,,2,0,24,18:04,4,1,0,0,
18,11/23/13,18,19-259,TOR_D,,WSH,W,0,0,0,0,0,0,0,0,0,,,,2,0,26,19:25,1,3,0,0,
19,11/25/13,19,19-261,TOR_D,,CBJ,L,0,0,0,-2,0,0,0,0,0,,,,1,0,25,19:46,1,1,0,0,
20,11/27/13,20,19-263,TOR_D,@,PIT,L-SO,0,0,0,0,0,0,0,0,0,,,,0,,26,21:20,1,2,0,0,
21,11/30/13,21,19-266,TOR_D,@,MTL,L,0,0,0,-2,0,0,0,0,0,,,,2,0,28,20:02,0,0,0,0,
22,12/3/13,22,19-269,TOR_D,,SJS,L,0,1,1,-3,0,0,0,0,0,,,,2,0,26,18:26,2,1,0,0,
23,12/11/13,23,19-277,TOR_D,,LAK,L,0,0,0,-1,0,0,0,0,0,,,,3,0,22,19:28,2,0,0,0,
24,12/12/13,24,19-278,TOR_D,@,STL,L,0,0,0,0,0,0,0,0,0,,,,2,0,23,19:13,1,0,0,0,
25,12/14/13,25,19-280,TOR_D,,CHI,W,0,0,0,0,0,0,0,0,0,,,,0,,22,17:14,6,6,0,0,
26,12/16/13,26,19-282,TOR_D,@,PIT,L,1,0,1,0,0,0,1,0,0,,,,3,33.3,27,19:04,0,1,0,0,
27,12/17/13,27,19-283,TOR_D,,FLA,L,0,0,0,0,0,0,0,0,0,,,,0,,25,19:38,2,2,0,0,
28,12/19/13,28,19-285,TOR_D,,PHX,W,0,0,0,1,2,0,0,0,0,,,,1,0,22,18:24,4,2,0,0,
29,12/21/13,29,19-287,TOR_D,,DET,L-SO,0,0,0,-1,0,0,0,0,0,,,,2,0,29,18:54,5,1,0,0,
30,12/23/13,30,19-289,TOR_D,@,NYR,L-SO,0,1,1,0,0,0,0,0,0,,,,2,0,21,16:35,0,0,0,0,
31,12/27/13,31,19-293,TOR_D,,BUF,W,0,0,0,1,0,0,0,0,0,,,,4,0,25,18:59,0,2,0,0,
32,12/29/13,32,19-295,TOR_D,,CAR,W,0,0,0,1,0,0,0,0,0,,,,0,,24,17:38,3,1,0,0,
33,1/1/14,33,19-298,TOR_D,@,DET,W,0,0,0,0,0,0,0,0,0,,,,1,0,21,13:06,1,1,0,0,
34,1/4/14,34,19-301,TOR_D,,NYR,L,0,1,1,-2,0,0,0,0,0,,,,2,0,33,21:38,1,1,0,0,
35,1/7/14,35,19-304,TOR_D,,NYI,L,0,0,0,1,0,0,0,0,0,,,,1,0,30,20:02,1,1,0,0,
36,1/9/14,36,19-306,TOR_D,@,CAR,L,0,0,0,-1,0,0,0,0,0,,,,2,0,24,15:19,1,3,0,0,
37,1/10/14,37,19-307,TOR_D,@,WSH,L,0,0,0,0,0,0,0,0,0,,,,1,0,21,15:13,0,1,0,0,
38,1/12/14,38,19-309,TOR_D,,NJD,W,0,0,0,0,0,0,0,0,0,,,,0,,26,21:27,1,1,0,0,
39,1/14/14,39,19-311,TOR_D,@,BOS,W,0,0,0,0,0,0,0,0,0,,,,1,0,21,15:11,0,0,0,0,
40,1/15/14,40,19-312,TOR_D,,BUF,W,1,0,1,0,0,1,0,0,0,,,,1,100,27,18:09,2,2,0,0,
41,1/18/14,41,19-315,TOR_D,,MTL,W,0,1,1,0,0,0,0,0,0,,,,0,,18,14:33,3,3,0,0,
42,1/20/14,42,19-317,TOR_D,@,PHX,W,0,1,1,0,2,0,0,0,0,,,,0,,23,12:38,0,2,0,0,
43,1/21/14,43,19-318,TOR_D,@,COL,W,0,0,0,1,0,0,0,0,0,,,,0,,21,15:23,1,0,0,0,
44,1/23/14,44,19-320,TOR_D,@,DAL,L,0,0,0,-2,0,0,0,0,0,,,,2,0,26,20:02,0,1,0,0,
45,1/25/14,45,19-322,TOR_D,@,WPG,L-OT,0,1,1,2,2,0,0,0,0,,,,4,0,27,18:46,1,0,0,0,
46,1/28/14,46,19-325,TOR_D,,TBL,W,0,0,0,-2,0,0,0,0,0,,,,0,,19,16:38,0,0,0,0,
47,1/30/14,47,19-327,TOR_D,,FLA,W,0,1,1,0,0,0,0,0,0,,,,1,0,26,18:05,1,1,0,0,
48,2/1/14,48,19-329,TOR_D,,OTT,W,0,1,1,0,0,0,0,0,0,,,,3,0,30,18:41,0,0,0,0,
49,2/4/14,49,19-332,TOR_D,@,FLA,L,0,0,0,-1,0,0,0,0,0,,,,2,0,24,21:28,1,1,0,0,
50,2/6/14,50,19-334,TOR_D,@,TBL,W,0,1,1,2,0,0,0,0,0,,,,1,0,21,15:51,0,2,0,0,
51,2/8/14,51,19-336,TOR_D,,VAN,W,0,0,0,1,0,0,0,0,0,,,,2,0,23,19:15,1,1,0,0,
52,2/27/14,52,19-355,TOR_D,@,NYI,L-OT,0,0,0,-2,0,0,0,0,0,,,,1,0,21,14:25,0,1,0,0,
53,3/1/14,53,19-357,TOR_D,@,MTL,L-OT,0,0,0,-1,0,0,0,0,0,,,,1,0,24,17:00,1,0,0,0,
54,3/3/14,54,19-359,TOR_D,,CBJ,L,0,1,1,1,0,0,0,0,0,,,,1,0,20,16:45,3,2,0,0,
55,3/5/14,55,19-361,TOR_D,@,NYR,W,0,0,0,1,0,0,0,0,0,,,,0,,24,18:59,0,0,0,0,
56,3/8/14,56,19-364,TOR_D,,PHI,W,0,1,1,1,0,0,0,0,0,,,,1,0,24,17:51,1,3,0,0,
57,3/10/14,57,20-001,TOR_D,@,ANA,W,0,0,0,1,0,0,0,0,0,,,,2,0,21,13:51,2,0,0,0,
58,3/11/14,58,20-002,TOR_D,@,SJS,L,0,0,0,-1,0,0,0,0,0,,,,2,0,27,18:04,0,0,0,0,
59,3/13/14,59,20-004,TOR_D,@,LAK,W,0,1,1,0,0,0,0,0,0,,,,2,0,21,16:48,2,1,0,0,
60,3/16/14,60,20-007,TOR_D,@,WSH,L,0,0,0,-1,0,0,0,0,0,,,,0,,23,15:42,0,2,0,0,
61,3/18/14,61,20-009,TOR_D,@,DET,L,0,1,1,-1,0,0,0,0,0,,,,2,0,20,14:50,1,1,0,0,
62,3/19/14,62,20-010,TOR_D,,TBL,L,0,1,1,0,0,0,0,0,0,,,,0,,18,16:08,1,1,0,0,
63,3/22/14,63,20-013,TOR_D,,MTL,L,0,0,0,0,0,0,0,0,0,,,,2,0,24,19:18,1,1,0,0,
64,3/23/14,64,20-014,TOR_D,@,NJD,L,0,1,1,-3,0,0,0,0,0,,,,0,,27,18:16,0,0,0,0,
65,3/25/14,65,20-016,TOR_D,,STL,L,0,0,0,1,0,0,0,0,0,,,,1,0,25,21:36,1,1,0,0,
66,3/28/14,66,20-019,TOR_D,@,PHI,L,0,0,0,0,0,0,0,0,0,,,,1,0,26,20:44,3,0,0,0,
67,3/29/14,67,20-020,TOR_D,,DET,L,0,1,1,0,0,0,0,0,0,,,,2,0,23,18:41,2,0,0,0,
68,4/1/14,68,20-023,TOR_D,,CGY,W,0,0,0,1,0,0,0,0,0,,,,0,,22,15:33,0,2,0,0,
69,4/3/14,69,20-025,TOR_D,,BOS,W,0,1,1,1,0,0,0,0,0,,,,0,,19,11:40,1,0,0,0,
70,4/5/14,70,20-027,TOR_D,,WPG,L,0,0,0,1,0,0,0,0,0,,,,1,0,18,13:46,1,0,0,0,
71,4/8/14,71,20-030,TOR_D,@,TBL,L,0,0,0,-1,0,0,0,0,0,,,,1,0,25,20:49,0,1,0,0,
72,4/10/14,72,20-032,TOR_D,@,FLA,L,0,0,0,0,0,0,0,0,0,,,,0,,25,20:15,2,1,0,0,
73,4/12/14,73,20-034,TOR_D,@,OTT,L,0,0,0,0,0,0,0,0,0,,,,2,0,22,19:13,1,4,0,0,
